zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 10A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
5,12;5,01E-12;1,41E-14;2,37E-14;5,05E-12;7,08E-12;1,80E-14;2,40E-14;7,12E-12;2,77E-11;5,62E-14;2,71E-14;2,78E-11;1,20E-10;2,26E-13;4,07E-14;1,20E-10
5,13;5,14E-12;1,66E-14;1,81E-14;5,17E-12;7,33E-12;2,05E-14;1,84E-14;7,37E-12;2,93E-11;5,95E-14;2,10E-14;2,93E-11;1,27E-10;2,33E-13;3,28E-14;1,27E-10
5,14;5,15E-12;1,40E-14;1,98E-14;5,18E-12;7,51E-12;1,79E-14;2,01E-14;7,55E-12;3,12E-11;5,64E-14;2,28E-14;3,13E-11;1,36E-10;2,28E-13;3,50E-14;1,37E-10
5,15;4,95E-12;1,48E-14;2,18E-14;4,98E-12;7,30E-12;1,83E-14;2,21E-14;7,34E-12;3,08E-11;5,37E-14;2,49E-14;3,09E-11;1,35E-10;2,11E-13;3,77E-14;1,35E-10
5,16;5,07E-12;1,45E-14;2,15E-14;5,10E-12;7,53E-12;1,84E-14;2,18E-14;7,57E-12;3,22E-11;5,70E-14;2,43E-14;3,23E-11;1,42E-10;2,29E-13;3,53E-14;1,42E-10
5,17;5,04E-12;1,93E-14;2,20E-14;5,08E-12;7,62E-12;2,30E-14;2,23E-14;7,67E-12;3,34E-11;5,92E-14;2,55E-14;3,35E-11;1,48E-10;2,20E-13;3,98E-14;1,48E-10
5,18;5,02E-12;1,73E-14;1,59E-14;5,06E-12;7,84E-12;2,06E-14;1,61E-14;7,88E-12;3,60E-11;5,32E-14;1,86E-14;3,61E-11;1,61E-10;1,98E-13;2,95E-14;1,61E-10
5,19;5,03E-12;1,59E-14;1,68E-14;5,07E-12;7,99E-12;1,88E-14;1,70E-14;8,02E-12;3,75E-11;4,74E-14;1,94E-14;3,76E-11;1,69E-10;1,75E-13;3,02E-14;1,69E-10
5,20;5,30E-12;1,61E-14;2,38E-14;5,34E-12;8,50E-12;1,86E-14;2,40E-14;8,54E-12;4,05E-11;4,44E-14;2,60E-14;4,06E-11;1,83E-10;1,59E-13;3,47E-14;1,83E-10
5,21;5,15E-12;1,60E-14;2,02E-14;5,19E-12;8,53E-12;1,68E-14;2,04E-14;8,57E-12;4,23E-11;2,49E-14;2,15E-14;4,24E-11;1,93E-10;6,12E-14;2,68E-14;1,93E-10
5,22;5,10E-12;1,57E-14;2,22E-14;5,14E-12;8,60E-12;1,62E-14;2,23E-14;8,64E-12;4,36E-11;2,16E-14;2,30E-14;4,37E-11;1,99E-10;4,56E-14;2,63E-14;1,99E-10
5,23;5,11E-12;1,79E-14;2,35E-14;5,15E-12;8,75E-12;1,83E-14;2,36E-14;8,79E-12;4,52E-11;2,22E-14;2,42E-14;4,53E-11;2,07E-10;3,96E-14;2,70E-14;2,07E-10
5,24;4,87E-12;1,98E-14;1,76E-14;4,90E-12;8,72E-12;2,02E-14;1,76E-14;8,76E-12;4,72E-11;2,46E-14;1,79E-14;4,73E-11;2,18E-10;4,39E-14;1,93E-14;2,18E-10
5,25;4,84E-12;1,86E-14;2,06E-14;4,88E-12;8,64E-12;1,91E-14;2,06E-14;8,68E-12;4,67E-11;2,42E-14;2,08E-14;4,67E-11;2,16E-10;4,69E-14;2,17E-14;2,16E-10
5,26;4,98E-12;2,04E-14;2,34E-14;5,02E-12;9,02E-12;2,06E-14;2,34E-14;9,06E-12;4,94E-11;2,27E-14;2,35E-14;4,95E-11;2,29E-10;3,20E-14;2,41E-14;2,29E-10
5,27;5,19E-12;1,75E-14;2,39E-14;5,23E-12;9,34E-12;1,78E-14;2,39E-14;9,38E-12;5,08E-11;2,08E-14;2,40E-14;5,09E-11;2,35E-10;3,40E-14;2,47E-14;2,35E-10
5,28;5,01E-12;1,72E-14;1,92E-14;5,05E-12;9,38E-12;1,75E-14;1,92E-14;9,42E-12;5,30E-11;1,96E-14;1,93E-14;5,31E-11;2,47E-10;2,91E-14;1,99E-14;2,47E-10
5,29;5,13E-12;1,75E-14;2,52E-14;5,17E-12;9,77E-12;1,77E-14;2,52E-14;9,81E-12;5,61E-11;2,02E-14;2,54E-14;5,62E-11;2,62E-10;3,13E-14;2,62E-14;2,62E-10
5,30;5,06E-12;1,49E-14;2,32E-14;5,10E-12;9,93E-12;1,53E-14;2,32E-14;9,97E-12;5,86E-11;1,88E-14;2,33E-14;5,87E-11;2,75E-10;3,43E-14;2,40E-14;2,75E-10
5,31;5,05E-12;1,64E-14;2,17E-14;5,09E-12;1,03E-11;1,67E-14;2,17E-14;1,03E-11;6,28E-11;2,02E-14;2,19E-14;6,28E-11;2,96E-10;3,54E-14;2,27E-14;2,96E-10
5,32;5,10E-12;1,46E-14;1,93E-14;5,14E-12;1,07E-11;1,51E-14;1,93E-14;1,08E-11;6,69E-11;2,07E-14;1,96E-14;6,70E-11;3,17E-10;4,56E-14;2,07E-14;3,17E-10
5,33;4,94E-12;1,20E-14;2,17E-14;4,98E-12;1,09E-11;1,25E-14;2,18E-14;1,09E-11;7,05E-11;1,76E-14;2,21E-14;7,05E-11;3,35E-10;4,01E-14;2,34E-14;3,35E-10
5,34;5,29E-12;1,64E-14;2,41E-14;5,33E-12;1,17E-11;1,69E-14;2,42E-14;1,18E-11;7,61E-11;2,20E-14;2,46E-14;7,62E-11;3,62E-10;4,47E-14;2,67E-14;3,62E-10
5,35;5,29E-12;1,57E-14;1,90E-14;5,33E-12;1,20E-11;1,63E-14;1,91E-14;1,20E-11;7,91E-11;2,27E-14;1,97E-14;7,92E-11;3,77E-10;5,09E-14;2,22E-14;3,78E-10
5,36;5,24E-12;1,93E-14;2,56E-14;5,29E-12;1,26E-11;2,05E-14;2,57E-14;1,27E-11;8,63E-11;3,28E-14;2,64E-14;8,64E-11;4,14E-10;8,76E-14;2,96E-14;4,14E-10
5,37;5,55E-12;1,56E-14;1,72E-14;5,58E-12;1,32E-11;1,68E-14;1,73E-14;1,33E-11;9,00E-11;2,89E-14;1,84E-14;9,00E-11;4,31E-10;8,26E-14;2,34E-14;4,31E-10
5,38;5,67E-12;1,50E-14;2,31E-14;5,71E-12;1,41E-11;1,66E-14;2,32E-14;1,42E-11;9,88E-11;3,23E-14;2,48E-14;9,89E-11;4,75E-10;1,02E-13;3,19E-14;4,75E-10
5,39;5,68E-12;1,69E-14;2,49E-14;5,72E-12;1,47E-11;1,97E-14;2,51E-14;1,47E-11;1,05E-10;4,80E-14;2,70E-14;1,05E-10;5,04E-10;1,74E-13;3,54E-14;5,05E-10
5,40;5,67E-12;1,78E-14;2,08E-14;5,71E-12;1,55E-11;2,09E-14;2,11E-14;1,55E-11;1,13E-10;5,23E-14;2,39E-14;1,13E-10;5,48E-10;1,92E-13;3,64E-14;5,48E-10
5,41;5,79E-12;1,85E-14;2,88E-14;5,84E-12;1,63E-11;2,31E-14;2,92E-14;1,64E-11;1,22E-10;7,01E-14;3,29E-14;1,22E-10;5,91E-10;2,79E-13;4,93E-14;5,91E-10
5,42;5,85E-12;1,89E-14;2,29E-14;5,89E-12;1,71E-11;2,64E-14;2,35E-14;1,71E-11;1,30E-10;1,02E-13;2,95E-14;1,30E-10;6,30E-10;4,35E-13;5,59E-14;6,30E-10
5,43;5,78E-12;2,39E-14;2,30E-14;5,83E-12;1,81E-11;3,43E-14;2,38E-14;1,81E-11;1,41E-10;1,38E-13;3,18E-14;1,41E-10;6,88E-10;6,00E-13;6,75E-14;6,89E-10
5,44;5,76E-12;2,01E-14;2,59E-14;5,80E-12;1,90E-11;3,42E-14;2,71E-14;1,91E-11;1,52E-10;1,75E-13;3,90E-14;1,52E-10;7,42E-10;8,03E-13;9,19E-14;7,43E-10
5,45;5,96E-12;2,13E-14;2,53E-14;6,01E-12;2,03E-11;4,16E-14;2,67E-14;2,04E-11;1,64E-10;2,45E-13;4,15E-14;1,64E-10;8,01E-10;1,15E-12;1,07E-13;8,03E-10
5,46;6,27E-12;1,99E-14;1,71E-14;6,31E-12;2,16E-11;4,36E-14;1,89E-14;2,16E-11;1,75E-10;2,81E-13;3,72E-14;1,75E-10;8,54E-10;1,34E-12;1,19E-13;8,56E-10
5,47;6,09E-12;2,50E-14;2,15E-14;6,14E-12;2,26E-11;5,23E-14;2,35E-14;2,26E-11;1,87E-10;3,25E-13;4,39E-14;1,88E-10;9,20E-10;1,54E-12;1,35E-13;9,22E-10
5,48;6,42E-12;2,01E-14;2,21E-14;6,46E-12;2,39E-11;5,00E-14;2,42E-14;2,40E-11;1,98E-10;3,49E-13;4,62E-14;1,99E-10;9,75E-10;1,68E-12;1,44E-13;9,76E-10
5,49;6,63E-12;2,24E-14;2,19E-14;6,67E-12;2,58E-11;5,37E-14;2,44E-14;2,59E-11;2,18E-10;3,67E-13;4,93E-14;2,18E-10;1,07E-09;1,76E-12;1,60E-13;1,07E-09
5,50;6,69E-12;2,43E-14;2,46E-14;6,74E-12;2,68E-11;5,93E-14;2,73E-14;2,69E-11;2,28E-10;4,09E-13;5,37E-14;2,29E-10;1,12E-09;1,97E-12;1,71E-13;1,13E-09
5,51;6,90E-12;2,15E-14;2,28E-14;6,95E-12;2,85E-11;6,00E-14;2,56E-14;2,86E-11;2,45E-10;4,45E-13;5,32E-14;2,45E-10;1,21E-09;2,16E-12;1,76E-13;1,21E-09
5,52;6,92E-12;2,42E-14;2,17E-14;6,96E-12;3,01E-11;6,33E-14;2,46E-14;3,02E-11;2,62E-10;4,54E-13;5,34E-14;2,62E-10;1,29E-09;2,19E-12;1,82E-13;1,29E-09
5,53;7,09E-12;2,92E-14;2,26E-14;7,14E-12;3,18E-11;6,99E-14;2,56E-14;3,19E-11;2,79E-10;4,77E-13;5,60E-14;2,80E-10;1,38E-09;2,29E-12;1,91E-13;1,38E-09
5,54;7,11E-12;2,48E-14;3,04E-14;7,17E-12;3,35E-11;6,76E-14;3,37E-14;3,36E-11;2,97E-10;4,95E-13;6,71E-14;2,97E-10;1,47E-09;2,40E-12;2,15E-13;1,47E-09
5,55;7,43E-12;2,39E-14;2,40E-14;7,47E-12;3,55E-11;6,91E-14;2,75E-14;3,56E-11;3,16E-10;5,21E-13;6,32E-14;3,16E-10;1,56E-09;2,53E-12;2,22E-13;1,56E-09
5,56;7,68E-12;2,35E-14;2,91E-14;7,73E-12;3,75E-11;7,34E-14;3,27E-14;3,76E-11;3,36E-10;5,72E-13;6,85E-14;3,36E-10;1,66E-09;2,79E-12;2,28E-13;1,66E-09
5,57;7,71E-12;3,03E-14;2,26E-14;7,76E-12;3,95E-11;8,51E-14;2,70E-14;3,96E-11;3,57E-10;6,33E-13;7,04E-14;3,58E-10;1,77E-09;3,07E-12;2,63E-13;1,77E-09
5,58;8,07E-12;2,38E-14;2,53E-14;8,12E-12;4,24E-11;8,21E-14;3,02E-14;4,25E-11;3,85E-10;6,65E-13;7,96E-14;3,86E-10;1,91E-09;3,26E-12;2,99E-13;1,91E-09
5,59;8,23E-12;2,73E-14;2,23E-14;8,28E-12;4,49E-11;9,55E-14;2,77E-14;4,51E-11;4,12E-10;7,77E-13;8,18E-14;4,13E-10;2,04E-09;3,81E-12;3,22E-13;2,05E-09
5,60;8,73E-12;3,14E-14;2,86E-14;8,79E-12;4,80E-11;1,09E-13;3,49E-14;4,81E-11;4,41E-10;8,88E-13;9,78E-14;4,42E-10;2,19E-09;4,35E-12;3,77E-13;2,19E-09
5,61;8,96E-12;3,52E-14;3,30E-14;9,03E-12;5,04E-11;1,30E-13;4,03E-14;5,06E-11;4,65E-10;1,08E-12;1,13E-13;4,66E-10;2,31E-09;5,29E-12;4,36E-13;2,31E-09
5,62;9,27E-12;3,82E-14;3,47E-14;9,34E-12;5,34E-11;1,49E-13;4,35E-14;5,36E-11;4,95E-10;1,25E-12;1,31E-13;4,96E-10;2,46E-09;6,16E-12;5,22E-13;2,46E-09
5,63;9,48E-12;3,39E-14;2,98E-14;9,55E-12;5,67E-11;1,67E-13;4,02E-14;5,69E-11;5,29E-10;1,49E-12;1,43E-13;5,30E-10;2,63E-09;7,40E-12;6,02E-13;2,63E-09
5,64;1,00E-11;4,49E-14;3,98E-14;1,01E-11;6,05E-11;2,11E-13;5,26E-14;6,08E-11;5,66E-10;1,87E-12;1,81E-13;5,68E-10;2,81E-09;9,26E-12;7,54E-13;2,82E-09
5,65;1,04E-11;4,59E-14;3,56E-14;1,05E-11;6,44E-11;2,54E-13;5,19E-14;6,47E-11;6,05E-10;2,33E-12;2,15E-13;6,07E-10;3,01E-09;1,16E-11;9,41E-13;3,02E-09
5,66;1,07E-11;6,03E-14;4,18E-14;1,08E-11;6,81E-11;3,29E-13;6,31E-14;6,85E-11;6,42E-10;3,02E-12;2,76E-13;6,45E-10;3,19E-09;1,50E-11;1,22E-12;3,21E-09
5,67;1,12E-11;7,07E-14;4,93E-14;1,13E-11;7,25E-11;4,32E-13;7,80E-14;7,30E-11;6,86E-10;4,05E-12;3,65E-13;6,91E-10;3,41E-09;2,01E-11;1,64E-12;3,44E-09
5,68;1,18E-11;8,77E-14;4,96E-14;1,19E-11;7,82E-11;5,57E-13;8,67E-14;7,89E-11;7,43E-10;5,26E-12;4,58E-13;7,49E-10;3,70E-09;2,61E-11;2,11E-12;3,72E-09
5,69;1,21E-11;1,08E-13;4,84E-14;1,22E-11;8,28E-11;6,84E-13;9,45E-14;8,35E-11;7,90E-10;6,45E-12;5,55E-13;7,97E-10;3,93E-09;3,21E-11;2,60E-12;3,97E-09
5,70;1,25E-11;1,15E-13;6,06E-14;1,27E-11;8,69E-11;7,87E-13;1,14E-13;8,78E-11;8,31E-10;7,51E-12;6,52E-13;8,39E-10;4,14E-09;3,74E-11;3,04E-12;4,18E-09
5,71;1,30E-11;1,33E-13;6,31E-14;1,32E-11;9,20E-11;9,00E-13;1,24E-13;9,31E-11;8,82E-10;8,56E-12;7,30E-13;8,92E-10;4,39E-09;4,26E-11;3,42E-12;4,44E-09
5,72;1,36E-11;1,44E-13;6,57E-14;1,38E-11;9,55E-11;9,74E-13;1,32E-13;9,66E-11;9,15E-10;9,27E-12;7,93E-13;9,25E-10;4,56E-09;4,61E-11;3,73E-12;4,61E-09
5,73;1,38E-11;1,46E-13;7,14E-14;1,40E-11;9,90E-11;1,04E-12;1,42E-13;1,00E-10;9,51E-10;1,00E-11;8,52E-13;9,62E-10;4,74E-09;4,99E-11;4,01E-12;4,79E-09
5,74;1,40E-11;1,58E-13;7,79E-14;1,42E-11;1,02E-10;1,11E-12;1,53E-13;1,03E-10;9,78E-10;1,07E-11;9,09E-13;9,89E-10;4,87E-09;5,31E-11;4,27E-12;4,93E-09
5,75;1,44E-11;1,67E-13;8,76E-14;1,46E-11;1,04E-10;1,18E-12;1,67E-13;1,06E-10;1,00E-09;1,13E-11;9,66E-13;1,02E-09;5,00E-09;5,61E-11;4,51E-12;5,06E-09
5,76;1,47E-11;1,73E-13;8,20E-14;1,49E-11;1,07E-10;1,22E-12;1,65E-13;1,08E-10;1,03E-09;1,17E-11;9,92E-13;1,04E-09;5,12E-09;5,80E-11;4,67E-12;5,18E-09
5,77;1,50E-11;1,75E-13;8,52E-14;1,53E-11;1,09E-10;1,24E-12;1,70E-13;1,11E-10;1,05E-09;1,18E-11;1,02E-12;1,06E-09;5,23E-09;5,90E-11;4,80E-12;5,30E-09
5,78;1,50E-11;1,76E-13;8,65E-14;1,53E-11;1,11E-10;1,26E-12;1,72E-13;1,12E-10;1,07E-09;1,21E-11;1,03E-12;1,08E-09;5,32E-09;6,01E-11;4,84E-12;5,38E-09
5,79;1,54E-11;1,79E-13;8,33E-14;1,56E-11;1,12E-10;1,24E-12;1,68E-13;1,13E-10;1,08E-09;1,19E-11;1,02E-12;1,09E-09;5,37E-09;5,92E-11;4,80E-12;5,44E-09
5,80;1,53E-11;1,78E-13;7,96E-14;1,56E-11;1,13E-10;1,24E-12;1,65E-13;1,14E-10;1,09E-09;1,18E-11;1,02E-12;1,10E-09;5,42E-09;5,88E-11;4,81E-12;5,49E-09
5,81;1,51E-11;1,73E-13;9,16E-14;1,54E-11;1,13E-10;1,22E-12;1,75E-13;1,14E-10;1,09E-09;1,17E-11;1,01E-12;1,10E-09;5,42E-09;5,80E-11;4,71E-12;5,48E-09
5,82;1,54E-11;1,74E-13;8,72E-14;1,56E-11;1,14E-10;1,18E-12;1,68E-13;1,15E-10;1,10E-09;1,13E-11;9,81E-13;1,11E-09;5,47E-09;5,61E-11;4,59E-12;5,53E-09
5,83;1,55E-11;1,69E-13;9,31E-14;1,58E-11;1,14E-10;1,16E-12;1,71E-13;1,16E-10;1,10E-09;1,10E-11;9,49E-13;1,11E-09;5,49E-09;5,50E-11;4,41E-12;5,55E-09
5,84;1,53E-11;1,64E-13;8,22E-14;1,55E-11;1,13E-10;1,10E-12;1,57E-13;1,14E-10;1,09E-09;1,05E-11;9,00E-13;1,10E-09;5,44E-09;5,21E-11;4,21E-12;5,49E-09
5,85;1,52E-11;1,59E-13;7,91E-14;1,54E-11;1,12E-10;1,04E-12;1,50E-13;1,14E-10;1,08E-09;9,89E-12;8,58E-13;1,09E-09;5,40E-09;4,92E-11;4,01E-12;5,46E-09
5,86;1,54E-11;1,53E-13;6,97E-14;1,56E-11;1,12E-10;9,85E-13;1,36E-13;1,14E-10;1,08E-09;9,31E-12;8,03E-13;1,09E-09;5,40E-09;4,63E-11;3,77E-12;5,45E-09
5,87;1,54E-11;1,40E-13;8,14E-14;1,56E-11;1,12E-10;9,13E-13;1,43E-13;1,13E-10;1,08E-09;8,65E-12;7,58E-13;1,09E-09;5,36E-09;4,30E-11;3,49E-12;5,41E-09
5,88;1,51E-11;1,27E-13;7,57E-14;1,53E-11;1,10E-10;8,51E-13;1,34E-13;1,11E-10;1,06E-09;8,09E-12;7,15E-13;1,07E-09;5,30E-09;4,03E-11;3,30E-12;5,34E-09
5,89;1,51E-11;1,18E-13;7,44E-14;1,53E-11;1,10E-10;7,88E-13;1,28E-13;1,11E-10;1,06E-09;7,49E-12;6,63E-13;1,07E-09;5,27E-09;3,73E-11;3,04E-12;5,31E-09
5,90;1,50E-11;1,17E-13;6,45E-14;1,51E-11;1,09E-10;7,44E-13;1,15E-13;1,10E-10;1,05E-09;7,02E-12;6,18E-13;1,05E-09;5,21E-09;3,49E-11;2,86E-12;5,25E-09
5,91;1,49E-11;1,09E-13;7,06E-14;1,51E-11;1,08E-10;7,05E-13;1,18E-13;1,08E-10;1,03E-09;6,66E-12;5,92E-13;1,04E-09;5,15E-09;3,31E-11;2,70E-12;5,19E-09
5,92;1,47E-11;1,12E-13;5,65E-14;1,48E-11;1,06E-10;6,73E-13;1,02E-13;1,07E-10;1,02E-09;6,28E-12;5,52E-13;1,03E-09;5,09E-09;3,12E-11;2,56E-12;5,12E-09
5,93;1,47E-11;1,04E-13;5,84E-14;1,49E-11;1,06E-10;6,44E-13;1,01E-13;1,07E-10;1,02E-09;6,04E-12;5,25E-13;1,03E-09;5,09E-09;3,00E-11;2,41E-12;5,12E-09
5,94;1,46E-11;9,93E-14;5,19E-14;1,48E-11;1,05E-10;6,19E-13;9,27E-14;1,06E-10;1,01E-09;5,82E-12;5,01E-13;1,02E-09;5,03E-09;2,89E-11;2,32E-12;5,06E-09
5,95;1,45E-11;9,35E-14;5,77E-14;1,47E-11;1,04E-10;5,92E-13;9,69E-14;1,05E-10;1,00E-09;5,58E-12;4,89E-13;1,01E-09;5,00E-09;2,77E-11;2,23E-12;5,03E-09
5,96;1,46E-11;9,45E-14;5,69E-14;1,47E-11;1,04E-10;5,85E-13;9,55E-14;1,05E-10;1,00E-09;5,48E-12;4,82E-13;1,01E-09;4,99E-09;2,73E-11;2,20E-12;5,02E-09
5,97;1,44E-11;9,57E-14;5,39E-14;1,45E-11;1,03E-10;5,68E-13;9,15E-14;1,04E-10;9,89E-10;5,29E-12;4,68E-13;9,95E-10;4,93E-09;2,63E-11;2,14E-12;4,95E-09
5,98;1,43E-11;9,29E-14;5,59E-14;1,45E-11;1,02E-10;5,56E-13;9,27E-14;1,03E-10;9,84E-10;5,19E-12;4,61E-13;9,90E-10;4,90E-09;2,58E-11;2,10E-12;4,93E-09
5,99;1,44E-11;9,75E-14;5,48E-14;1,46E-11;1,02E-10;5,63E-13;9,20E-14;1,03E-10;9,79E-10;5,21E-12;4,63E-13;9,85E-10;4,88E-09;2,59E-11;2,11E-12;4,91E-09
6,00;1,41E-11;9,00E-14;4,95E-14;1,42E-11;1,01E-10;5,45E-13;8,66E-14;1,02E-10;9,75E-10;5,10E-12;4,58E-13;9,80E-10;4,86E-09;2,53E-11;2,11E-12;4,88E-09
6,01;1,42E-11;8,47E-14;5,02E-14;1,44E-11;1,02E-10;5,41E-13;8,68E-14;1,03E-10;9,82E-10;5,10E-12;4,53E-13;9,87E-10;4,89E-09;2,54E-11;2,08E-12;4,92E-09
6,02;1,42E-11;9,07E-14;4,88E-14;1,43E-11;1,01E-10;5,52E-13;8,52E-14;1,02E-10;9,73E-10;5,17E-12;4,49E-13;9,79E-10;4,85E-09;2,57E-11;2,07E-12;4,88E-09
6,03;1,41E-11;9,08E-14;4,36E-14;1,43E-11;1,01E-10;5,50E-13;8,03E-14;1,01E-10;9,67E-10;5,14E-12;4,47E-13;9,73E-10;4,82E-09;2,55E-11;2,08E-12;4,85E-09
6,04;1,41E-11;9,07E-14;4,83E-14;1,42E-11;1,00E-10;5,45E-13;8,49E-14;1,01E-10;9,63E-10;5,09E-12;4,50E-13;9,69E-10;4,80E-09;2,53E-11;2,07E-12;4,82E-09
6,05;1,41E-11;8,98E-14;5,03E-14;1,43E-11;1,01E-10;5,53E-13;8,71E-14;1,02E-10;9,68E-10;5,18E-12;4,56E-13;9,74E-10;4,82E-09;2,58E-11;2,09E-12;4,85E-09
6,06;1,42E-11;8,86E-14;5,76E-14;1,43E-11;1,01E-10;5,55E-13;9,52E-14;1,02E-10;9,72E-10;5,22E-12;4,71E-13;9,77E-10;4,84E-09;2,59E-11;2,14E-12;4,87E-09
6,07;1,42E-11;9,56E-14;5,51E-14;1,44E-11;1,01E-10;5,87E-13;9,35E-14;1,02E-10;9,67E-10;5,50E-12;4,78E-13;9,73E-10;4,82E-09;2,74E-11;2,19E-12;4,85E-09
6,08;1,44E-11;9,31E-14;5,43E-14;1,46E-11;1,02E-10;5,93E-13;9,47E-14;1,02E-10;9,74E-10;5,59E-12;4,99E-13;9,80E-10;4,85E-09;2,78E-11;2,29E-12;4,88E-09
6,09;1,43E-11;9,71E-14;5,49E-14;1,44E-11;1,02E-10;6,21E-13;9,69E-14;1,02E-10;9,76E-10;5,86E-12;5,16E-13;9,82E-10;4,86E-09;2,91E-11;2,38E-12;4,89E-09
6,10;1,41E-11;1,01E-13;5,51E-14;1,43E-11;1,02E-10;6,56E-13;9,96E-14;1,03E-10;9,78E-10;6,20E-12;5,44E-13;9,85E-10;4,87E-09;3,09E-11;2,52E-12;4,91E-09
6,11;1,44E-11;1,09E-13;5,88E-14;1,46E-11;1,03E-10;7,11E-13;1,06E-13;1,04E-10;9,86E-10;6,73E-12;5,83E-13;9,93E-10;4,91E-09;3,35E-11;2,70E-12;4,95E-09
6,12;1,41E-11;1,20E-13;5,54E-14;1,43E-11;1,03E-10;7,74E-13;1,07E-13;1,04E-10;9,88E-10;7,31E-12;6,21E-13;9,96E-10;4,92E-09;3,64E-11;2,91E-12;4,96E-09
6,13;1,42E-11;1,27E-13;6,05E-14;1,44E-11;1,02E-10;8,09E-13;1,14E-13;1,03E-10;9,80E-10;7,63E-12;6,51E-13;9,88E-10;4,88E-09;3,79E-11;3,04E-12;4,92E-09
6,14;1,43E-11;1,30E-13;5,91E-14;1,45E-11;1,02E-10;8,34E-13;1,15E-13;1,03E-10;9,82E-10;7,87E-12;6,68E-13;9,90E-10;4,89E-09;3,91E-11;3,13E-12;4,93E-09
6,15;1,43E-11;1,26E-13;6,63E-14;1,45E-11;1,02E-10;8,35E-13;1,23E-13;1,03E-10;9,79E-10;7,92E-12;6,93E-13;9,88E-10;4,88E-09;3,94E-11;3,23E-12;4,92E-09
6,16;1,43E-11;1,32E-13;6,20E-14;1,45E-11;1,02E-10;8,58E-13;1,20E-13;1,03E-10;9,75E-10;8,12E-12;7,05E-13;9,84E-10;4,86E-09;4,04E-11;3,31E-12;4,90E-09
6,17;1,43E-11;1,25E-13;5,67E-14;1,44E-11;1,00E-10;8,51E-13;1,14E-13;1,01E-10;9,60E-10;8,11E-12;6,91E-13;9,69E-10;4,78E-09;4,04E-11;3,25E-12;4,82E-09
6,18;1,41E-11;1,34E-13;6,23E-14;1,43E-11;9,98E-11;8,66E-13;1,21E-13;1,01E-10;9,57E-10;8,18E-12;7,11E-13;9,66E-10;4,76E-09;4,07E-11;3,33E-12;4,81E-09
6,19;1,40E-11;1,34E-13;6,84E-14;1,42E-11;9,88E-11;8,58E-13;1,26E-13;9,98E-11;9,47E-10;8,10E-12;7,06E-13;9,56E-10;4,72E-09;4,03E-11;3,28E-12;4,76E-09
6,20;1,37E-11;1,32E-13;6,38E-14;1,39E-11;9,65E-11;8,54E-13;1,21E-13;9,75E-11;9,24E-10;8,08E-12;6,96E-13;9,33E-10;4,60E-09;4,02E-11;3,25E-12;4,65E-09
6,21;1,36E-11;1,26E-13;6,12E-14;1,38E-11;9,48E-11;8,34E-13;1,18E-13;9,58E-11;9,07E-10;7,91E-12;6,83E-13;9,16E-10;4,52E-09;3,94E-11;3,19E-12;4,56E-09
6,22;1,32E-11;1,21E-13;5,80E-14;1,34E-11;9,16E-11;8,11E-13;1,12E-13;9,25E-11;8,76E-10;7,71E-12;6,51E-13;8,84E-10;4,36E-09;3,84E-11;3,05E-12;4,40E-09
6,23;1,34E-11;1,13E-13;5,54E-14;1,35E-11;8,93E-11;7,62E-13;1,07E-13;9,02E-11;8,49E-10;7,26E-12;6,19E-13;8,57E-10;4,23E-09;3,61E-11;2,90E-12;4,27E-09
6,24;1,28E-11;1,10E-13;5,70E-14;1,30E-11;8,47E-11;7,03E-13;1,04E-13;8,55E-11;8,04E-10;6,63E-12;5,78E-13;8,11E-10;4,00E-09;3,30E-11;2,68E-12;4,04E-09
6,25;1,20E-11;9,90E-14;5,57E-14;1,21E-11;7,97E-11;6,16E-13;9,69E-14;8,04E-11;7,57E-10;5,78E-12;5,09E-13;7,63E-10;3,77E-09;2,88E-11;2,34E-12;3,80E-09
6,26;1,17E-11;8,20E-14;5,28E-14;1,18E-11;7,48E-11;5,08E-13;8,65E-14;7,54E-11;7,05E-10;4,77E-12;4,23E-13;7,10E-10;3,51E-09;2,37E-11;1,92E-12;3,53E-09
6,27;1,15E-11;7,37E-14;5,33E-14;1,16E-11;7,08E-11;4,44E-13;8,29E-14;7,13E-11;6,63E-10;4,15E-12;3,79E-13;6,68E-10;3,30E-09;2,06E-11;1,70E-12;3,32E-09
6,28;1,12E-11;6,72E-14;4,18E-14;1,14E-11;6,59E-11;3,88E-13;6,74E-14;6,64E-11;6,13E-10;3,59E-12;3,24E-13;6,17E-10;3,04E-09;1,78E-11;1,47E-12;3,06E-09
6,29;1,06E-11;6,61E-14;4,46E-14;1,07E-11;6,09E-11;3,48E-13;6,78E-14;6,13E-11;5,64E-10;3,17E-12;3,00E-13;5,67E-10;2,80E-09;1,57E-11;1,33E-12;2,81E-09
6,30;1,04E-11;5,66E-14;4,76E-14;1,05E-11;5,69E-11;3,15E-13;6,80E-14;5,73E-11;5,23E-10;2,90E-12;2,72E-13;5,26E-10;2,59E-09;1,44E-11;1,18E-12;2,61E-09
